accel_x,accel_y,fsr_1,gyro_z,fsr_3,fsr_2,ultrasonic_1,ultrasonic_2,ultrasonic_3,gyro_x,accel_z,gyro_y,ultrasonic_4
-12980,-8428,44826,-657,35704,30311,1209.914,2326.976,1208.694,5280,6444,104,9.123712
-13008,-8452,44826,-625,35512,29959,1210.086,2326.289,1208.471,5207,6500,104,9.484536
-12976,-8432,42602,-584,33592,29207,1210.017,2326.34,1208.454,5111,6396,125,2318.041
-13044,-8480,44922,-728,35800,29591,1210.069,2326.684,1208.454,5234,6552,83,2318.643
-12956,-8404,44890,-643,35656,29479,1210.034,2326.203,1208.454,5287,6496,94,2319.124
-12956,-8348,42490,-691,33720,27686,1210.103,2325.979,1208.711,5287,6504,45,2318.247
-13032,-8428,44922,-666,35768,29607,1210.034,2327.285,1208.643,5231,6508,113,2318.883
-12948,-8384,44922,-664,35880,29879,1209.914,2326.512,1208.454,5263,6316,105,2319.158
-13004,-8456,42666,-694,33800,27990,1210.086,2326.804,1209.038,5214,6564,103,2318.814
-13108,-8436,44970,-681,35944,30055,1210.017,2328.213,1208.883,5250,6440,128,2318.333
-12904,-8344,45323,-652,35960,29959,1209.948,2326.546,1208.471,5207,6396,88,2318.024
-12992,-8372,42762,-657,33960,28310,1210.052,2326.323,1208.471,5241,6604,90,2318.316
-12912,-8384,45018,-685,35896,30007,1209.931,2327.079,1208.54,5293,6556,85,2318.368
-13032,-8336,45131,-668,35896,30199,1210.206,2326.409,1208.436,5215,6604,126,2318.385
-12972,-8348,42746,-696,33624,28182,1210.103,2327.491,1208.35,5245,6444,76,2318.969
-13020,-8416,44890,-653,36120,29959,1210.0,2327.027,1208.35,5246,6388,72,2319.45
-12920,-8464,45163,-683,36008,30471,1210.017,2326.083,1208.608,5242,6540,65,2318.78
-13032,-8456,42762,-702,33544,28454,1209.863,2326.667,1208.419,5232,6452,131,2320.137
-12932,-8364,45211,-651,35880,30503,1210.034,2327.594,1208.454,5279,6456,92,2318.574
-13064,-8412,45275,-688,35752,30055,1209.966,2326.667,1208.454,5230,6448,141,2318.866
-12948,-8396,42778,-711,33832,28454,1210.086,2326.409,1208.505,5222,6372,91,2318.557
-13012,-8340,45163,-653,36088,30487,1210.069,2327.251,1208.471,5212,6436,118,2318.746
-12896,-8388,45018,-698,35832,30647,1210.086,2327.113,1208.54,5187,6448,115,2318.058
-12944,-8472,41914,-668,32743,29351,1210.0,2325.979,1208.608,5312,6548,74,9.982818
-13080,-8400,44618,-762,35640,30423,1210.086,2326.529,1208.54,5239,6612,123,10.30928
-12992,-8456,44650,-707,35576,31303,1210.069,2327.354,1208.574,5253,6452,90,9.536082
-13012,-8416,42522,-643,33256,29911,1209.948,2326.203,1208.488,5151,6376,134,2317.766
-13028,-8276,44378,-732,34824,31895,1210.052,2326.546,1208.608,5433,6588,85,2318.058
-13008,-8304,44250,-762,35592,29655,1210.017,2326.392,1208.436,5318,6540,99,2320.498
-13024,-8316,41978,-633,33000,27686,1209.931,2326.014,1208.333,5196,6684,118,2317.732
-12956,-8416,44138,-675,35304,29639,1209.914,2327.199,1208.608,5252,6356,97,2318.265
-13004,-8316,44282,-704,35560,29815,1210.086,2325.894,1208.471,5309,6472,73,2318.23
-12972,-8424,42250,-647,33496,28150,1210.017,2327.904,1208.488,5230,6508,107,2319.072
-13020,-8496,44202,-667,35560,29911,1210.172,2327.56,1208.54,5253,6416,69,2318.23
-12992,-8428,44474,-655,35544,30263,1210.103,2327.217,1209.158,5247,6460,106,2318.711
-12960,-8372,42058,-700,33336,28262,1210.206,2326.083,1208.711,5225,6532,116,2318.574
-13036,-8420,44506,-661,35336,30135,1210.155,2324.553,1208.608,5212,6524,107,2318.54
-13032,-8356,44666,-678,35592,29943,1209.948,2323.179,1208.419,5194,6500,123,2312.594
-13008,-8428,42506,-689,33368,28422,1210.052,2327.217,1208.402,5242,6264,103,2320.086
-12896,-8416,44826,-642,35576,30071,1210.034,2325.086,1208.54,5222,6396,103,2318.797
-12992,-8352,44458,-681,35624,29671,1210.103,2327.268,1208.505,5240,6520,92,2318.591
-12888,-8408,42266,-700,34024,28342,1210.172,2327.509,1208.454,5236,6440,92,2317.818
-13012,-8368,44426,-672,35544,30103,1210.034,2325.962,1208.402,5213,6496,107,2320.739
-12928,-8380,44522,-682,35368,30215,1210.052,2327.217,1208.436,5256,6440,102,2320.653
-12968,-8448,42362,-637,33592,28406,1210.0,2327.251,1208.316,5208,6516,116,2320.189
-13028,-8468,44730,-682,35352,30295,1210.189,2327.491,1208.436,5249,6584,115,2318.505
-12892,-8436,44810,-662,35592,30407,1209.966,2326.959,1208.505,5188,6464,127,2319.502
-12976,-8372,42330,-667,33464,28390,1210.017,2326.598,1208.385,5206,6648,83,2315.378
-13004,-8396,44762,-682,35448,30487,1210.034,2326.649,1208.488,5208,6600,86,2320.911
-13004,-8456,44730,-708,35416,30471,1209.948,2327.199,1208.402,5220,6496,160,2319.209
-13084,-8356,42554,-689,33752,28887,1209.948,2326.873,1208.333,5249,6372,93,2319.433
-13008,-8336,44698,-706,35704,30791,1210.034,2326.976,1208.471,5248,6544,133,2318.058
-12960,-8412,44810,-658,35832,30487,1209.983,2326.718,1208.282,5209,6556,140,2318.763
-12976,-8360,42298,-678,33544,28759,1209.811,2327.886,1208.385,5218,6556,139,2319.313
-13028,-8376,44922,-622,34888,30551,1210.052,2328.11,1208.419,5216,6592,94,2320.722
-12964,-8328,44810,-691,35544,30695,1209.983,2327.113,1208.454,5242,6656,128,2319.674
-13048,-8440,42458,-672,33752,28823,1210.0,2327.526,1208.454,5229,6448,91,2319.948
-12936,-8388,44922,-672,35800,30471,1209.983,2327.423,1208.54,5195,6544,139,2319.811
-13020,-8412,44794,-670,35832,30551,1209.983,2326.34,1208.54,5223,6544,114,2319.57
-12920,-8436,42618,-648,33640,28759,1209.863,2327.491,1208.471,5209,6476,87,2320.155
-12944,-8392,44938,-687,35672,30631,1210.069,2328.041,1208.436,5254,6468,126,2320.189
-12996,-8432,44714,-695,35656,30519,1210.0,2325.876,1208.763,5215,6452,126,2317.577
-12912,-8412,42586,-682,33512,28614,1210.069,2326.031,1208.436,5239,6456,148,2317.663
-12964,-8360,44810,-667,35608,30679,1209.983,2326.203,1208.557,5203,6596,104,2318.9
-13004,-8280,44698,-702,35592,30519,1209.914,2326.083,1208.488,5212,6488,105,2318.144
-13024,-8488,42554,-694,33800,28679,1209.966,2326.392,1208.522,5259,6516,125,2318.161
-12928,-8320,44826,-688,35368,30551,1209.948,2326.856,1208.608,5258,6492,125,2318.763
-12996,-8388,44922,-667,35880,30423,1209.983,2326.271,1208.574,5258,6484,94,2318.351
-13120,-8340,42250,-653,33480,28791,1209.863,2326.014,1208.608,5198,6468,90,2318.247
-13056,-8388,44746,-653,35608,30631,1209.983,2326.873,1208.471,5231,6572,122,2318.711
-12968,-8432,44810,-678,35672,30487,1210.017,2326.22,1208.591,5217,6456,119,2318.471
-13064,-8396,42250,-686,33640,28582,1209.966,2326.478,1208.368,5224,6484,124,2319.467
-12968,-8376,44666,-654,35848,30583,1210.034,2327.766,1208.35,5214,6656,120,2319.605
-12992,-8372,44714,-687,35816,30727,1209.931,2327.474,1208.402,5198,6672,129,2319.553
-12976,-8364,42394,-675,33544,28903,1210.052,2327.131,1208.471,5181,6496,153,2319.141
-13028,-8308,44650,-678,35880,30487,1210.086,2326.856,1208.385,5269,6512,91,2319.106
-13024,-8376,44474,-694,35768,30551,1209.897,2327.337,1208.471,5234,6468,104,2319.605
-12988,-8320,42298,-683,33704,28679,1209.948,2327.096,1208.299,5286,6516,105,2319.33
-13096,-8320,44602,-649,35832,30615,1210.052,2327.251,1208.505,5225,6444,96,2320.344
-13020,-8492,44474,-664,35608,30583,1210.0,2328.024,1208.299,5213,6480,85,2319.433
-13024,-8408,42282,-667,33688,28630,1210.052,2327.045,1208.419,5286,6556,102,2319.003
-13100,-8428,44410,-643,35608,30647,1210.0,2327.646,1208.368,5234,6512,90,2319.055
-12980,-8492,44282,-687,35768,30407,1209.914,2326.323,1208.419,5234,6580,114,2319.536
-12996,-8364,42266,-682,33560,28855,1209.931,2327.285,1208.368,5273,6532,104,2320.12
-13032,-8432,44410,-679,35736,30551,1209.863,2327.543,1208.402,5247,6280,91,2320.017
-12964,-8460,44282,-670,35560,30615,1209.983,2327.491,1208.333,5241,6540,109,2320.12
-12984,-8336,42106,-679,33512,28871,1210.0,2328.505,1208.299,5233,6552,99,2320.429
-13084,-8384,44570,-674,35544,30711,1210.034,2327.68,1208.316,5244,6428,114,2319.158
-12976,-8324,44666,-675,35704,30711,1210.034,2326.581,1208.454,5233,6568,115,2319.295
-13040,-8276,42266,-677,33800,28935,1210.069,2326.34,1208.333,5276,6476,78,2319.192
-13024,-8384,44314,-677,36024,30903,1210.0,2328.093,1208.471,5242,6440,112,2318.179
-13108,-8388,44522,-670,35768,30839,1209.931,2326.186,1208.608,5221,6556,115,2318.041
-13132,-8424,42138,-670,34056,28983,1209.966,2325.911,1208.557,5211,6600,125,2318.007
-13016,-8372,44330,-700,35064,30967,1209.966,2326.495,1208.488,5239,6480,113,2320.155
-13000,-8412,44602,-677,35896,30903,1210.086,2326.632,1208.557,5251,6512,154,2319.622
-12964,-8364,41994,-724,33800,28935,1210.137,2326.976,1208.368,5243,6468,124,2319.003
-13036,-8352,44554,-691,35816,31031,1209.966,2327.886,1208.385,5238,6476,89,2319.399
-13020,-8396,44202,-659,35816,31031,1209.88,2327.182,1208.471,5248,6504,85,2320.464
-13008,-8328,42266,-694,33880,29095,1209.948,2327.56,1208.557,5207,6416,89,2320.773
-13108,-8348,44442,-664,35848,30983,1210.137,2328.935,1208.488,5254,6552,104,2321.22
-13068,-8324,44362,-681,35816,30983,1210.103,2328.058,1208.436,5251,6396,124,2321.031
-12992,-8460,42026,-675,33720,29223,1210.034,2328.024,1208.574,5225,6564,140,2321.667
-13084,-8400,43994,-677,35848,31015,1210.034,2328.883,1208.883,5211,6476,125,2320.429
-13032,-8400,44266,-663,35960,31127,1210.0,2327.302,1209.107,5225,6392,133,2320.704
-13052,-8304,41994,-659,33832,29367,1209.966,2327.921,1209.158,5288,6604,63,2320.928
-13004,-8396,44458,-664,35832,31063,1210.086,2328.196,1208.832,5209,6588,96,2320.842
-12980,-8372,44282,-676,36008,31319,1210.275,2327.612,1208.368,5283,6516,107,2320.292
-13020,-8400,41850,-680,33816,29415,1210.052,2327.268,1208.454,5218,6584,88,2320.189
-13016,-8388,44410,-694,36008,31287,1210.034,2328.866,1208.522,5255,6524,114,2321.667
-13036,-8368,44218,-692,35704,31687,1210.034,2327.526,1208.591,5249,6408,92,2321.289
-12984,-8360,42106,-665,33912,29447,1209.931,2327.869,1208.54,5236,6460,112,2321.306
-13008,-8396,44186,-684,35752,31447,1209.897,2328.608,1208.265,5230,6448,130,2321.203
-12964,-8388,44346,-659,35848,31495,1209.828,2327.955,1208.196,5234,6372,134,2321.22
-13096,-8360,41978,-650,33944,29543,1210.069,2327.921,1208.385,5163,6408,142,2321.237
-13028,-8412,44138,-667,35752,31479,1210.069,2328.969,1208.282,5187,6388,112,2321.1
-13044,-8396,44282,-699,35928,31463,1210.103,2326.598,1208.213,5246,6544,125,2319.57
-12912,-8328,41978,-666,33752,29671,1210.103,2326.151,1208.385,5237,6308,112,2319.072
-13008,-8444,44474,-656,35960,31447,1209.845,2326.598,1208.333,5218,6420,102,2318.849
-13056,-8360,44330,-677,36376,31543,1210.0,2326.237,1208.385,5241,6556,100,2322.801
-12964,-8384,42042,-674,33912,29447,1209.931,2328.419,1208.333,5241,6424,99,2322.612
-13048,-8464,44474,-658,35960,31383,1210.052,2329.089,1208.213,5196,6448,126,2322.423
-12964,-8412,44074,-683,36104,31495,1210.0,2328.557,1208.213,5183,6468,118,2322.165
-13000,-8408,42202,-661,33976,29351,1210.034,2329.863,1208.213,5232,6472,123,2323.832
-12956,-8328,44234,-649,36008,31511,1210.086,2330.017,1208.282,5195,6424,87,2323.196
-12968,-8384,44218,-661,35976,31175,1210.034,2329.295,1208.299,5210,6524,110,2324.244
-12948,-8304,41994,-696,34072,29607,1210.017,2329.381,1208.247,5234,6516,107,2323.608
-13028,-8436,44298,-657,35960,31063,1210.069,2329.948,1208.299,5237,6432,89,2323.419
-13020,-8476,44554,-701,36152,31207,1210.034,2329.072,1208.35,5245,6696,100,2322.577
-13080,-8456,42106,-687,34008,29287,1209.983,2328.076,1208.35,5236,6620,101,2320.67
-13048,-8320,44378,-676,35800,31047,1210.0,2328.66,1208.454,5234,6520,138,2321.271
-12988,-8408,44298,-648,36008,31223,1210.052,2327.938,1208.54,5232,6536,87,2321.409
-13064,-8476,41818,-702,33880,29271,1210.103,2328.729,1208.54,5224,6520,84,2323.368
-13024,-8420,44410,-685,35944,31015,1210.086,2329.209,1208.385,5262,6640,116,2322.663
-13108,-8384,44346,-635,35672,31095,1209.931,2328.849,1208.574,5255,6500,90,2322.509
-13072,-8412,41994,-710,33816,29399,1209.897,2328.66,1208.402,5259,6416,120,2321.907
-12936,-8352,44362,-670,35880,31063,1210.069,2329.656,1208.436,5206,6408,120,2322.646
-12972,-8448,44138,-670,35832,31031,1210.034,2329.055,1208.436,5242,6668,113,2322.594
-13068,-8292,41994,-671,33896,29287,1210.086,2328.746,1208.333,5221,6452,131,2322.354
-13040,-8368,44346,-692,35816,31143,1209.966,2329.519,1208.608,5208,6704,116,2322.491
-12956,-8276,44170,-675,35976,31063,1209.948,2329.416,1208.299,5265,6592,116,2323.694
-13024,-8512,41994,-695,34024,29271,1209.966,2328.986,1208.299,5257,6420,102,2322.474
-13100,-8368,44154,-687,35800,31143,1209.966,2329.57,1208.316,5251,6564,128,2322.096
-13024,-8408,44074,-670,35960,30775,1210.069,2328.522,1208.316,5211,6532,91,2321.46
-13004,-8380,41706,-674,33848,29223,1209.966,2329.055,1208.368,5243,6496,97,2322.818
-13020,-8464,44266,-680,35944,31079,1209.983,2329.141,1208.213,5202,6576,89,2322.182
-13060,-8352,44042,-682,35960,31079,1210.017,2328.299,1208.127,5221,6436,122,2321.752
-12968,-8432,41786,-648,33816,29223,1210.069,2328.711,1208.213,5249,6400,81,2322.062
-13096,-8388,44282,-681,36072,31063,1209.828,2327.612,1208.282,5234,6448,90,2321.134
-13032,-8408,44218,-689,35960,31527,1209.88,2327.594,1208.23,5239,6556,111,2320.189
-13044,-8348,41770,-682,33944,29239,1209.914,2326.856,1208.488,5276,6548,90,2320.687
-13020,-8468,44026,-673,35976,31223,1209.948,2328.265,1208.265,5247,6488,105,2320.533
-12992,-8280,43786,-688,35640,31159,1209.931,2326.873,1208.144,5261,6456,99,2320.326
-12964,-8352,41338,-686,33880,29223,1209.966,2326.873,1208.213,5234,6480,103,2320.275
-12912,-8348,43962,-680,35880,31095,1209.914,2329.021,1208.299,5271,6524,108,2321.735
-13060,-8356,43770,-668,35848,31127,1209.966,2328.333,1208.11,5215,6472,87,2321.271
-12936,-8400,41706,-674,33800,29175,1209.983,2327.869,1208.299,5221,6496,119,2320.928
-13040,-8444,43914,-671,36344,31271,1209.863,2328.196,1208.282,5188,6444,115,2320.481
-13000,-8368,43434,-663,35880,31415,1209.828,2327.268,1208.282,5214,6392,101,2320.533
-13044,-8396,41402,-686,33896,29351,1209.811,2327.062,1208.247,5218,6452,139,2319.811
-13036,-8400,43354,-674,35944,31255,1209.759,2327.99,1208.213,5247,6584,101,2320.773
-13064,-8332,43882,-698,35752,31351,1209.88,2327.251,1208.402,5243,6404,92,2321.237
-12864,-8452,41498,-684,34056,29447,1209.931,2327.766,1208.247,5262,6552,105,2319.897
-12956,-8404,43578,-688,35944,31239,1209.914,2327.955,1208.35,5234,6548,101,2320.378
-12960,-8368,42714,-675,36120,31207,1210.017,2327.663,1208.316,5201,6468,135,2320.206
-12896,-8432,41722,-645,34024,29447,1210.0,2327.217,1208.316,5197,6492,123,2320.773
-12892,-8348,43610,-688,35704,31351,1209.931,2328.557,1208.35,5246,6480,118,2321.77
-13040,-8320,44106,-666,35880,31335,1209.931,2327.99,1208.471,5241,6496,119,2320.292
-13000,-8380,41770,-663,33880,29639,1209.777,2327.766,1208.35,5203,6584,133,2320.722
-13004,-8364,43818,-644,36120,30839,1210.0,2327.182,1208.436,5208,6576,126,2319.708
-12964,-8368,44266,-689,36088,31495,1209.845,2327.698,1208.454,5247,6436,106,2320.55
-13052,-8388,41770,-683,33912,29927,1209.983,2327.509,1208.385,5269,6552,98,2320.309
-12920,-8344,43930,-664,35992,31447,1209.931,2327.543,1208.23,5289,6384,92,2320.378
-13024,-8404,44026,-666,35848,31495,1209.811,2327.302,1208.144,5270,6476,117,2321.357
-13004,-8380,41194,-705,33960,29463,1209.811,2327.32,1208.23,5240,6416,110,2319.948
-13100,-8340,44042,-683,36072,31287,1209.914,2327.268,1208.179,5242,6500,96,2320.017
-12916,-8284,44074,-671,35384,32007,1209.897,2326.993,1208.23,5229,6388,107,2319.295
-13040,-8396,41562,-642,33960,29559,1210.052,2326.632,1208.247,5208,6548,93,2319.106
-12992,-8380,43818,-699,36536,31223,1209.863,2327.251,1208.471,5231,6536,112,2319.708
-13048,-8340,43802,-674,36040,31495,1209.914,2326.237,1208.471,5317,6448,17,2318.608
-12948,-8328,41738,-663,34056,29447,1209.777,2326.667,1208.282,5244,6372,85,2322.302
-13044,-8332,43754,-653,35848,31335,1209.88,2328.213,1208.213,5276,6512,88,2321.529
-13028,-8312,44042,-677,35800,31415,1209.88,2327.629,1208.333,5206,6712,134,2322.371
-12912,-8356,41658,-672,33720,29703,1209.914,2327.388,1208.213,5255,6628,97,2321.186
-12988,-8404,43962,-669,35944,31575,1209.897,2326.856,1208.23,5234,6404,56,2319.433
-12964,-8380,44010,-666,35592,31463,1210.034,2326.186,1208.265,5235,6564,99,2320.12
-13156,-8416,41834,-687,33912,29847,1209.863,2326.684,1208.213,5254,6548,89,2319.433
-12960,-8420,43754,-657,35960,31447,1209.845,2326.77,1208.419,5271,6380,95,2319.536
-13016,-8388,44026,-675,36024,31287,1209.948,2326.615,1208.213,5201,6536,97,2319.45
-12996,-8424,41690,-672,34392,29559,1209.931,2326.323,1208.488,5210,6400,94,2319.158
-13024,-8360,43786,-697,35912,31287,1210.017,2328.093,1208.282,5221,6444,104,2321.718
-13048,-8448,43898,-668,35848,31415,1210.0,2328.402,1208.161,5238,6340,111,2321.856
-13124,-8452,41418,-694,34024,29495,1210.034,2327.886,1208.316,5228,6508,80,2321.134
-12996,-8324,44026,-678,36040,30583,1209.983,2328.574,1208.299,5226,6360,121,2320.979
-12972,-8384,43786,-685,36552,31159,1210.086,2326.134,1208.385,5213,6532,132,2318.66
-12980,-8380,41466,-664,33976,29079,1210.12,2325.756,1208.247,5216,6516,135,2318.763
-13016,-8300,43898,-671,36104,30855,1209.88,2325.825,1208.454,5206,6552,115,2317.715
-12892,-8352,42938,-664,36136,30759,1210.0,2325.618,1208.574,5203,6424,114,2318.041
-13140,-8276,40377,-698,33864,28919,1210.0,2326.34,1208.385,5227,6532,85,2317.715
-13036,-8412,43786,-664,35992,30471,1209.914,2326.375,1208.368,5235,6444,120,2318.024
-12952,-8372,43258,-692,36056,30983,1210.103,2325.79,1208.35,5210,6420,81,2318.935
-13024,-8404,41290,-687,33896,29031,1209.914,2326.615,1208.54,5215,6392,107,2320.0
-13048,-8292,43450,-675,35960,30743,1209.725,2327.68,1208.419,5213,6472,89,2319.76
-12944,-8384,43130,-674,36120,30919,1209.88,2327.474,1208.35,5241,6336,83,11.11684
-12996,-8360,41226,-684,34072,28951,1210.086,2327.096,1208.711,5236,6488,117,2320.189
-13044,-8280,43450,-680,36024,30807,1210.0,2327.886,1208.557,5229,6572,106,2318.144
-13024,-8360,43370,-670,36104,30983,1209.914,2326.186,1208.436,5246,6440,90,2318.66
-12932,-8348,41418,-656,34056,29111,1210.052,2326.598,1208.368,5244,6532,118,2318.368
-12996,-8364,43562,-697,36152,30839,1209.966,2329.227,1208.265,5260,6536,82,2321.426
-13084,-8452,43466,-667,36120,30711,1210.069,2328.574,1208.419,5232,6460,116,2321.323
-12980,-8340,41450,-652,34152,28935,1210.086,2328.265,1208.333,5219,6388,118,2321.46
-12996,-8352,43450,-658,36024,30583,1209.966,2328.969,1208.436,5231,6424,120,2321.203
-12944,-8364,43642,-693,35960,30711,1209.948,2328.333,1208.247,5212,6624,96,2321.529
-13092,-8396,41322,-676,33912,28983,1210.069,2327.526,1208.832,5242,6468,130,2319.897
-13032,-8352,43514,-720,36104,30535,1210.034,2327.079,1208.333,5275,6436,32,9.347079
-12924,-8360,43546,-678,36120,30647,1210.034,2327.027,1208.299,5237,6516,118,8.522337
-12924,-8388,41306,-669,34152,28871,1209.966,2326.89,1208.35,5228,6608,88,2319.777
-13020,-8340,43770,-661,36280,30871,1209.88,2327.818,1208.299,5202,6648,112,9.604811
-13068,-8328,43738,-701,36280,30519,1210.069,2327.698,1208.66,5229,6576,117,7.852233
-12980,-8304,41434,-696,34056,28791,1209.897,2327.594,1208.54,5210,6620,94,8.298969
-12976,-8324,43626,-684,36184,30551,1209.983,2328.608,1208.247,5239,6572,92,8.298969
-13000,-8312,43690,-661,36184,30631,1210.052,2327.44,1208.265,5217,6460,106,7.852233
-13088,-8316,41306,-637,34040,28679,1210.086,2327.44,1208.247,5249,6480,98,9.19244
-12992,-8400,43626,-685,36152,30471,1210.206,2329.175,1208.265,5270,6536,108,8.298969
-12988,-8396,43738,-651,36104,30663,1209.983,2328.454,1208.35,5220,6452,127,8.264605
-13056,-8388,41274,-673,33960,28727,1210.0,2327.99,1208.454,5274,6368,96,9.175258
-12944,-8336,43786,-700,36296,30583,1209.948,2328.814,1208.247,5231,6376,120,8.316151
-13056,-8412,43610,-691,36104,30471,1209.966,2328.144,1208.35,5220,6468,132,8.264605
-13072,-8328,41274,-671,33944,28598,1209.948,2328.196,1208.368,5189,6492,106,9.19244
-13072,-8412,43562,-658,36072,30407,1210.034,2329.399,1208.299,5208,6528,132,8.264605
-13028,-8372,43754,-649,35832,30503,1209.914,2328.643,1208.333,5220,6388,109,8.333333
-13044,-8424,41626,-662,34216,28679,1209.914,2326.89,1208.35,5240,6488,100,8.728522
-13008,-8416,43626,-702,36120,30487,1210.0,2327.423,1208.144,5249,6360,92,8.728522
-12976,-8356,43866,-658,36200,30471,1209.914,2326.752,1208.333,5234,6380,107,2319.158
-13064,-8344,41482,-645,34104,28791,1209.794,2326.993,1208.333,5260,6512,101,2320.12
-13128,-8340,43818,-692,36104,30759,1209.845,2327.972,1208.247,5239,6432,83,2320.155
-13020,-8416,43770,-694,36056,30679,1209.897,2327.199,1208.282,5240,6412,137,2319.295
-13088,-8408,41434,-695,33976,28727,1209.845,2327.491,1208.247,5230,6488,99,2320.103
-13084,-8380,43562,-664,36104,30711,1209.983,2327.715,1208.299,5243,6436,114,2320.275
-13156,-8340,43498,-675,36200,30567,1209.845,2326.323,1208.35,5258,6400,123,2319.141
-12968,-8420,41434,-650,34008,28679,1210.017,2326.409,1208.247,5185,6436,107,2319.003
-13000,-8300,43546,-692,36248,30839,1209.931,2328.625,1208.179,5263,6452,92,2320.979
-13004,-8416,43306,-658,36184,30759,1210.034,2327.32,1208.368,5215,6524,128,2320.206
-13096,-8420,41194,-704,34472,28855,1209.897,2327.406,1208.368,5226,6408,193,2320.911
-13040,-8296,43514,-708,36344,30519,1209.931,2328.883,1208.144,5264,6576,106,2323.144
-13136,-8320,43738,-674,36120,30775,1209.966,2328.917,1208.179,5261,6400,105,2322.68
-12980,-8384,41482,-672,34008,28727,1209.931,2328.333,1208.161,5230,6504,142,2322.096
-13044,-8388,44026,-645,36824,29703,1209.966,2328.643,1208.316,5222,6384,104,2321.529
-12932,-8448,43386,-642,35928,29863,1209.845,2326.649,1208.316,5265,6432,143,2319.639
-12996,-8376,40841,-658,34392,28054,1210.034,2325.876,1208.265,5273,6468,81,2319.192
-12952,-8380,43258,-675,36216,29815,1210.137,2328.179,1208.23,5279,6424,94,2320.894
-13044,-8320,43258,-658,36312,30055,1209.948,2327.302,1208.282,5258,6420,136,2321.134
-12956,-8304,40921,-696,34168,28422,1210.017,2327.56,1208.454,5216,6392,132,2320.429
-12988,-8392,43370,-702,36216,29991,1209.948,2328.316,1208.368,5227,6472,121,2320.722
-13012,-8432,43466,-666,36312,30199,1209.811,2327.646,1208.161,5246,6480,108,2320.309
-12960,-8408,40953,-682,34264,28518,1209.863,2327.354,1208.247,5249,6488,88,2322.199
-13052,-8324,43546,-673,36328,30439,1209.845,2328.986,1208.505,5201,6376,83,2321.615
-13100,-8276,43514,-711,36440,30231,1209.88,2328.333,1208.419,5231,6544,100,2321.186
-13136,-8352,40953,-668,34296,28502,1210.12,2328.643,1208.299,5200,6636,134,2321.203
-13080,-8388,43034,-650,36440,30375,1209.811,2328.471,1208.282,5229,6572,113,2320.361
-13116,-8432,43274,-715,36504,30327,1209.914,2326.89,1208.11,5260,6520,74,2320.687
-12968,-8300,41386,-665,34328,28454,1209.897,2328.969,1208.488,5247,6424,125,2322.131
-13060,-8348,43514,-664,36312,30439,1209.914,2326.77,1208.299,5260,6448,121,2318.488
-12984,-8316,43626,-698,36536,30471,1209.983,2326.065,1208.196,5254,6576,87,2319.192
-13000,-8344,41178,-675,34200,28518,1209.845,2326.186,1208.127,5261,6484,99,2318.78
-12960,-8332,43290,-669,36376,30711,1209.828,2326.942,1208.196,5247,6496,95,2318.574
-12964,-8368,43450,-666,36312,30583,1209.88,2326.942,1208.161,5200,6712,108,2318.969
-12996,-8444,41514,-664,34408,28903,1210.017,2326.959,1208.436,5227,6556,155,2319.381
-13064,-8424,43802,-695,36568,30759,1209.983,2328.419,1208.161,5242,6520,122,2320.704
-12984,-8444,43642,-675,36264,30983,1209.914,2326.856,1208.11,5254,6536,104,2323.505
-13000,-8444,41178,-649,34200,29015,1209.948,2327.01,1207.955,5234,6584,129,2322.371
-13000,-8324,43354,-693,36392,30743,1210.034,2328.299,1208.007,5250,6508,82,10.0
-13044,-8328,43274,-653,36536,30951,1209.914,2327.131,1208.179,5231,6480,110,8.264605
-12984,-8412,40633,-671,34376,28935,1209.931,2327.131,1208.127,5237,6540,105,8.247422
-12996,-8376,43482,-692,36600,30759,1210.0,2329.88,1208.35,5260,6532,109,9.123712
-13036,-8340,43386,-695,36536,30823,1209.931,2329.983,1208.265,5243,6516,113,9.604811
-12924,-8420,41178,-688,34328,28967,1209.828,2331.048,1208.35,5257,6436,111,8.47079
-13032,-8348,43370,-676,36360,30679,1209.983,2330.704,1208.402,5288,6444,88,8.934708
-13020,-8324,43386,-666,36440,30823,1209.948,2329.777,1208.471,5239,6484,99,2324.828
-12980,-8388,41242,-669,34280,29031,1209.828,2329.725,1208.419,5248,6548,119,2321.701
-13136,-8328,43386,-687,36248,30903,1209.897,2330.498,1208.54,5264,6392,119,2323.076
-12980,-8400,43418,-688,36264,30983,1209.914,2328.041,1208.368,5251,6588,94,2320.997
-12956,-8344,41210,-730,34312,29303,1209.948,2327.577,1208.076,5259,6428,107,2320.515
-12996,-8308,43482,-696,36536,31015,1209.914,2328.471,1208.127,5240,6560,149,2320.67
-13020,-8344,43530,-677,36632,31159,1210.052,2327.646,1208.247,5212,6472,122,2321.048
-13032,-8400,41194,-688,34488,29191,1210.034,2327.423,1208.076,5231,6540,114,2320.052
-13100,-8328,43706,-685,36552,31079,1210.086,2328.849,1208.076,5245,6576,110,2321.392
-13008,-8436,43498,-676,36104,30999,1209.966,2327.113,1208.213,5193,6476,124,9.261168
-12976,-8304,41130,-678,34408,29367,1210.0,2327.56,1208.333,5263,6400,87,8.006873
-12992,-8240,43482,-710,36568,31143,1209.966,2327.68,1208.316,5275,6524,126,7.57732
